node,rttMean,rttStd,geo,rttMin,rttMax,bandwidth,noCrashes,rtt,timestamp
95,7800.0,152.74597648819864,76.0,7650.0,8273.0,59.0,0,7799.0,1504871487955
89,3870.4583333333335,105.12293563833833,37.0,3760.0,4284.0,50.0,0,3800.0,1504871487976
43,7896.666666666667,123.25064795863031,77.0,7790.0,8274.0,40.0,0,7920.0,1504871488076
34,3934.375,100.22466949309437,38.0,3840.0,4333.0,98.0,0,3959.0,1504871488135
52,7977.666666666667,143.22961363566623,78.0,7849.0,8404.0,91.0,0,8019.0,1504871488175
67,154.84,92.55816765688482,0.0,49.0,527.0,88.0,0,230.0,1504871488425
45,376.52,110.61324333008231,2.0,260.0,854.0,31.0,0,280.0,1504871488475
31,270.0,131.11643680332378,1.0,160.0,834.0,32.0,0,330.0,1504871488525
96,465.44,111.62619047517478,3.0,360.0,924.0,62.0,0,540.0,1504871488735
55,631.68,94.39818642325709,4.0,531.0,1014.0,12.0,0,630.0,1504871488825
62,864.88,95.26775739986746,7.0,751.0,1245.0,72.0,0,751.0,1504871488946
77,840.32,112.706599629303,5.0,739.0,1324.0,5.0,0,761.0,1504871488956
86,966.04,105.36734978160929,8.0,840.0,1374.0,89.0,0,890.0,1504871489085
93,1120.44,119.6725799838877,9.0,999.0,1654.0,21.0,0,1080.0,1504871489275
47,1304.52,115.4736749220358,11.0,1180.0,1784.0,19.0,0,1240.0,1504871489435
4,1171.04,102.66429953981083,10.0,1059.0,1574.0,27.0,0,1260.0,1504871489455
17,1342.12,118.65355283344869,12.0,1249.0,1853.0,82.0,0,1330.0,1504871489525
99,1448.48,98.29959104696215,13.0,1360.0,1864.0,87.0,0,1380.0,1504871489575
10,1563.28,103.4038761362455,14.0,1440.0,1953.0,60.0,0,1490.0,1504871489685
83,1659.2,104.12915057754,15.0,1550.0,2094.0,63.0,0,1610.0,1504871489805
11,1751.72,120.12444214230507,16.0,1641.0,2273.0,79.0,0,1641.0,1504871489836
90,1765.36,91.07925340054123,6.0,1669.0,2144.0,0.0,0,1731.0,1504871489926
50,1862.84,125.5976687681742,17.0,1761.0,2414.0,33.0,0,1811.0,1504871490006
13,2024.8,128.1907953013788,18.0,1900.0,2563.0,13.0,0,2030.0,1504871490225
100,2077.16,102.2481999841562,19.0,1979.0,2494.0,25.0,0,2150.0,1504871490345
59,2255.32,122.25537861378533,21.0,2150.0,2814.0,54.0,0,2220.0,1504871490415
87,2178.08,106.83704226531171,20.0,2060.0,2604.0,26.0,0,2230.0,1504871490425
85,2376.84,115.15508846768344,22.0,2270.0,2854.0,36.0,0,2300.0,1504871490495
32,2464.8,109.34898261986712,23.0,2380.0,2934.0,41.0,0,2380.0,1504871490575
39,2547.68,92.94029050955243,24.0,2449.0,2933.0,47.0,0,2480.0,1504871490675
22,2672.44,113.3695126566221,25.0,2539.0,3144.0,53.0,0,2590.0,1504871490785
7,2853.6,101.18616506222577,27.0,2749.0,3284.0,46.0,0,2781.0,1504871490976
97,3014.6,102.42265374417907,28.0,2879.0,3414.0,20.0,0,2901.0,1504871491096
24,3074.88,121.60372362719819,29.0,2959.0,3603.0,52.0,0,2990.0,1504871491185
38,3161.64,108.76024273602924,30.0,3049.0,3624.0,38.0,0,3120.0,1504871491315
94,3234.44,99.80143485942475,26.0,3139.0,3625.0,2.0,0,3251.0,1504871491446
92,3366.92,90.7770543694826,32.0,3271.0,3744.0,48.0,0,3271.0,1504871491466
35,3446.12,124.97497989597757,33.0,3360.0,4014.0,56.0,0,3361.0,1504871491556
79,3328.04,104.65733801315606,31.0,3209.0,3764.0,14.0,0,3381.0,1504871491576
5,3563.88,110.26597662017056,34.0,3449.0,4013.0,37.0,0,3511.0,1504871491706
78,3671.64,102.84119019147921,35.0,3549.0,4113.0,68.0,0,3580.0,1504871491775
89,3866.84,104.51322595729212,37.0,3760.0,4284.0,50.0,0,3780.0,1504871491975
46,3796.0,97.41047171634064,36.0,3670.0,4183.0,28.0,0,3811.0,1504871492006
34,3935.84,98.46163923071767,38.0,3840.0,4333.0,98.0,0,3971.0,1504871492166
26,4056.777777777778,103.13936394540025,39.0,3940.0,4424.0,77.0,0,4060.0,1504871492255
67,152.3846153846154,91.58731727914369,0.0,49.0,527.0,88.0,0,91.0,1504871492306
18,4266.846153846154,115.68980152768347,41.0,4170.0,4634.0,99.0,0,4180.0,1504871492375
9,4197.7692307692305,137.9571582586163,40.0,4040.0,4634.0,95.0,0,4190.0,1504871492385
31,270.38461538461536,128.58462550849447,1.0,160.0,834.0,32.0,0,280.0,1504871492495
45,378.2307692307692,108.80197526922572,2.0,260.0,854.0,31.0,0,421.0,1504871492636
80,4484.846153846154,132.9874754969552,43.0,4369.0,4894.0,74.0,0,4460.0,1504871492655
96,466.0,109.49429208867465,3.0,360.0,924.0,62.0,0,480.0,1504871492695
20,4665.384615384615,135.1367048365574,45.0,4549.0,5084.0,81.0,0,4610.0,1504871492805
3,4558.461538461538,141.09822840550336,44.0,4449.0,5014.0,97.0,0,4620.0,1504871492815
55,632.0384615384615,92.58238774578057,4.0,531.0,1014.0,12.0,0,641.0,1504871492856
19,4696.461538461538,129.54038003329927,42.0,4580.0,5113.0,3.0,0,4751.0,1504871492946
74,4780.076923076923,109.14525363263647,46.0,4659.0,5114.0,69.0,0,4831.0,1504871493026
62,864.7307692307693,93.42070174641646,7.0,751.0,1245.0,72.0,0,861.0,1504871493076
77,843.3846153846154,111.57511334146054,5.0,739.0,1324.0,5.0,0,920.0,1504871493135
40,5060.307692307692,156.20863002623946,48.0,4930.0,5543.0,10.0,0,4971.0,1504871493166
86,966.5769230769231,103.3560586132763,8.0,840.0,1374.0,89.0,0,980.0,1504871493195
93,1116.576923076923,118.92763574703189,9.0,999.0,1654.0,21.0,0,1020.0,1504871493235
23,5067.153846153846,161.02739669139254,49.0,4940.0,5583.0,96.0,0,5110.0,1504871493305
4,1170.2307692307693,100.75190690782051,10.0,1059.0,1574.0,27.0,0,1150.0,1504871493365
29,5180.307692307692,125.26426503466405,50.0,5049.0,5554.0,86.0,0,5201.0,1504871493396
47,1303.1923076923076,113.42568533923239,11.0,1180.0,1784.0,19.0,0,1270.0,1504871493485
17,1339.7307692307693,116.96105784941601,12.0,1249.0,1853.0,82.0,0,1280.0,1504871493495
42,5353.2307692307695,141.70942851545735,51.0,5250.0,5813.0,9.0,0,5311.0,1504871493506
54,5381.615384615385,131.63792910365243,52.0,5270.0,5794.0,35.0,0,5451.0,1504871493646
81,5559.538461538462,135.3511759402273,54.0,5460.0,5984.0,39.0,0,5460.0,1504871493655
99,1448.9615384615386,96.42074496274958,13.0,1360.0,1864.0,87.0,0,1461.0,1504871493676
10,1559.3461538461538,103.2859891859984,14.0,1440.0,1953.0,60.0,0,1461.0,1504871493676
27,5519.384615384615,151.10085193545834,53.0,5369.0,6013.0,23.0,0,5560.0,1504871493755
91,5678.0,126.1159417727623,55.0,5570.0,6094.0,45.0,0,5600.0,1504871493795
82,5775.538461538462,135.14016392370345,56.0,5640.0,6193.0,90.0,0,5640.0,1504871493835
83,1659.2307692307693,102.10714873350057,15.0,1550.0,2094.0,63.0,0,1660.0,1504871493875
11,1750.1153846153845,118.06462601964978,16.0,1641.0,2273.0,79.0,0,1710.0,1504871493925
90,1764.3846153846155,89.44361219960656,6.0,1669.0,2144.0,0.0,0,1740.0,1504871493955
71,5860.7692307692305,143.7808984029594,47.0,5750.0,6343.0,1.0,0,5850.0,1504871494045
50,1862.3461538461538,123.18339745389402,17.0,1761.0,2414.0,33.0,0,1850.0,1504871494065
37,5907.846153846154,140.40153744164033,57.0,5790.0,6354.0,30.0,0,5881.0,1504871494076
6,6000.076923076923,142.45024045580672,58.0,5899.0,6483.0,65.0,0,5961.0,1504871494156
13,2022.6923076923076,126.14240098176262,18.0,1900.0,2563.0,13.0,0,1970.0,1504871494185
30,6113.153846153846,153.0876300855399,59.0,5980.0,6603.0,49.0,0,6000.0,1504871494195
70,6151.0,134.77331395289704,60.0,6040.0,6564.0,94.0,0,6110.0,1504871494305
100,2080.346153846154,101.52034366330126,19.0,1979.0,2494.0,25.0,0,2160.0,1504871494375
75,6283.307692307692,149.92222835928305,61.0,6150.0,6764.0,43.0,0,6180.0,1504871494375
87,2180.4615384615386,105.43690448985292,20.0,2060.0,2604.0,26.0,0,2240.0,1504871494455
85,2372.769230769231,114.73860181108245,22.0,2270.0,2854.0,36.0,0,2271.0,1504871494486
59,2257.0384615384614,120.18878764076211,21.0,2150.0,2814.0,54.0,0,2300.0,1504871494515
88,6400.692307692308,122.6724121799974,62.0,6249.0,6793.0,44.0,0,6411.0,1504871494606
48,6504.076923076923,148.92561981300057,63.0,6350.0,6964.0,80.0,0,6490.0,1504871494685
32,2468.076923076923,108.47010331704062,23.0,2380.0,2934.0,41.0,0,2550.0,1504871494765
22,2667.769230769231,113.59452441174865,25.0,2539.0,3144.0,53.0,0,2551.0,1504871494766
39,2548.9615384615386,91.3604361304215,24.0,2449.0,2933.0,47.0,0,2581.0,1504871494796
2,6672.615384615385,154.81280927998097,65.0,6540.0,7184.0,83.0,0,6620.0,1504871494815
56,6600.7692307692305,132.37833534471966,64.0,6440.0,7014.0,84.0,0,6630.0,1504871494825
25,6787.076923076923,118.6218695224202,66.0,6679.0,7153.0,58.0,0,6731.0,1504871494926
65,6893.153846153846,147.00279754211175,67.0,6790.0,7373.0,92.0,0,6791.0,1504871494986
7,2855.0,99.46781466306653,27.0,2749.0,3284.0,46.0,0,2890.0,1504871495105
24,3070.076923076923,121.63657189061922,29.0,2950.0,3603.0,52.0,0,2950.0,1504871495165
97,3012.923076923077,100.78305835839178,28.0,2879.0,3414.0,20.0,0,2971.0,1504871495186
98,6969.307692307692,151.4485871713996,68.0,6839.0,7464.0,93.0,0,7010.0,1504871495205
61,7107.461538461538,140.98478662313744,69.0,6970.0,7554.0,42.0,0,7111.0,1504871495306
38,3159.3076923076924,107.2838683230935,30.0,3049.0,3624.0,38.0,0,3101.0,1504871495316
41,7164.923076923077,143.14245810942842,70.0,7050.0,7634.0,67.0,0,7150.0,1504871495345
94,3232.730769230769,98.23580644876415,26.0,3139.0,3625.0,2.0,0,3190.0,1504871495405
92,3364.346153846154,89.93969873356272,32.0,3271.0,3744.0,48.0,0,3300.0,1504871495515
33,7379.923076923077,139.86172376725497,72.0,7239.0,7833.0,64.0,0,7330.0,1504871495525
79,3328.923076923077,102.71990409956997,31.0,3209.0,3764.0,14.0,0,3351.0,1504871495566
28,7489.384615384615,122.45221263292152,73.0,7400.0,7873.0,34.0,0,7400.0,1504871495595
35,3444.769230769231,122.73401750637204,33.0,3360.0,4014.0,56.0,0,3411.0,1504871495626
95,7788.461538461538,152.09946916643088,76.0,7650.0,8273.0,59.0,0,7650.0,1504871495845
78,3670.0384615384614,101.16151623450443,35.0,3549.0,4113.0,68.0,0,3630.0,1504871495845
66,7620.0,149.7212795111688,74.0,7500.0,8103.0,17.0,0,7660.0,1504871495855
5,3567.1923076923076,109.38570404088786,34.0,3449.0,4013.0,37.0,0,3650.0,1504871495865
46,3793.1153846153848,96.60161127939404,36.0,3670.0,4183.0,28.0,0,3721.0,1504871495936
43,7887.692307692308,122.42824247784094,77.0,7780.0,8274.0,40.0,0,7780.0,1504871495975
89,3863.5,103.83539118016776,37.0,3760.0,4284.0,50.0,0,3780.0,1504871495995
58,7791.615384615385,126.60206491300482,75.0,7660.0,8174.0,8.0,0,7840.0,1504871496035
52,7970.2307692307695,140.00063397996774,78.0,7849.0,8404.0,91.0,0,7881.0,1504871496076
64,8084.090909090909,169.8836257000413,79.0,7951.0,8595.0,57.0,0,7951.0,1504871496146
34,3939.4615384615386,98.23293775089697,38.0,3840.0,4333.0,98.0,0,4030.0,1504871496245
60,8216.0,151.88226434387335,80.0,8080.0,8614.0,18.0,0,8230.0,1504871496425
67,153.77777777777777,90.15555829430609,0.0,49.0,527.0,88.0,0,190.0,1504871496425
45,376.1111111111111,107.3137778366797,2.0,260.0,854.0,31.0,0,321.0,1504871496556
31,272.5925925925926,126.6822385923139,1.0,160.0,834.0,32.0,0,330.0,1504871496565
44,8379.333333333334,164.10565702213518,82.0,8250.0,8824.0,51.0,0,8370.0,1504871496565
76,8338.222222222223,158.26614558870818,81.0,8191.0,8744.0,15.0,0,8380.0,1504871496575
63,8513.666666666666,148.57770133278188,83.0,8390.0,8914.0,24.0,0,8390.0,1504871496585
69,8611.666666666666,152.87322271157308,84.0,8490.0,9024.0,22.0,0,8491.0,1504871496686
96,466.14814814814815,107.45014475412194,3.0,360.0,924.0,62.0,0,470.0,1504871496705
72,8662.555555555555,157.15605203541486,85.0,8559.0,9074.0,70.0,0,8570.0,1504871496765
55,633.4444444444445,91.1341434302503,4.0,531.0,1014.0,12.0,0,670.0,1504871496905
14,8875.888888888889,168.83946645289652,87.0,8750.0,9323.0,78.0,0,8750.0,1504871496945
68,8799.333333333334,192.94731577989538,86.0,8641.0,9314.0,85.0,0,8830.0,1504871497025
77,842.925925925926,109.51439138505476,5.0,739.0,1324.0,5.0,0,831.0,1504871497066
86,963.0370370370371,103.01761139672924,8.0,840.0,1374.0,89.0,0,871.0,1504871497106
62,866.4074074074074,92.07213728185543,7.0,751.0,1245.0,72.0,0,910.0,1504871497145
84,9079.111111111111,138.9503863850087,89.0,8941.0,9433.0,75.0,0,8960.0,1504871497155
57,9113.444444444445,172.72528677457169,88.0,8959.0,9583.0,11.0,0,9041.0,1504871497236
93,1114.111111111111,117.37983085418902,9.0,999.0,1654.0,21.0,0,1050.0,1504871497285
4,1166.888888888889,100.32625790236253,10.0,1059.0,1574.0,27.0,0,1080.0,1504871497315
49,9244.444444444445,187.53613643545023,90.0,9109.0,9754.0,16.0,0,9151.0,1504871497345
73,9283.888888888889,159.26459078069806,91.0,9141.0,9704.0,71.0,0,9171.0,1504871497366
21,9411.222222222223,145.9374125954744,92.0,9310.0,9803.0,29.0,0,9310.0,1504871497505
17,1338.6666666666667,114.90285752176342,12.0,1249.0,1853.0,82.0,0,1311.0,1504871497546
47,1304.5555555555557,111.52223938095581,11.0,1180.0,1784.0,19.0,0,1340.0,1504871497575
53,9469.555555555555,164.4858056092184,93.0,9359.0,9914.0,76.0,0,9421.0,1504871497616
99,1447.5185185185185,94.90399451858173,13.0,1360.0,1864.0,87.0,0,1410.0,1504871497645
10,1557.1851851851852,101.95243518318,14.0,1440.0,1953.0,60.0,0,1501.0,1504871497736
1,9613.555555555555,149.4531595971803,94.0,9499.0,10014.0,55.0,0,9550.0,1504871497745
15,9667.222222222223,134.92036974763857,95.0,9550.0,10024.0,73.0,0,9550.0,1504871497745
83,1655.5925925925926,101.90128093523371,15.0,1550.0,2094.0,63.0,0,1561.0,1504871497796
50,1858.962962962963,122.10544365014455,17.0,1761.0,2414.0,33.0,0,1771.0,1504871498005
11,1751.2592592592594,116.00433982705371,16.0,1641.0,2273.0,79.0,0,1781.0,1504871498016
8,9804.888888888889,188.93293604077522,96.0,9639.0,10313.0,66.0,0,9841.0,1504871498036
90,1766.111111111111,88.21200612553463,6.0,1669.0,2144.0,0.0,0,1811.0,1504871498046
12,9953.555555555555,144.47922658147172,98.0,9841.0,10324.0,61.0,0,9860.0,1504871498055
16,9988.111111111111,173.86038104975336,97.0,9900.0,10474.0,7.0,0,9911.0,1504871498106
100,2077.4074074074074,100.74325977242727,19.0,1979.0,2494.0,25.0,0,2001.0,1504871498236
13,2023.7037037037037,123.8917732045355,18.0,1900.0,2563.0,13.0,0,2050.0,1504871498285
87,2179.703703703704,103.53808203133292,20.0,2060.0,2604.0,26.0,0,2160.0,1504871498395
36,10297.0,166.1378276545645,99.0,10180.0,10744.0,4.0,0,10210.0,1504871498405
59,2257.5185185185187,117.96746895283694,21.0,2150.0,2814.0,54.0,0,2270.0,1504871498505
85,2371.5555555555557,112.76371012425786,22.0,2270.0,2854.0,36.0,0,2340.0,1504871498575
32,2467.074074074074,106.5652038011456,23.0,2380.0,2934.0,41.0,0,2441.0,1504871498676
39,2550.4814814814813,89.98698275012825,24.0,2449.0,2933.0,47.0,0,2590.0,1504871498825
22,2669.703703703704,111.9066458870517,25.0,2539.0,3144.0,53.0,0,2720.0,1504871498955
7,2857.037037037037,98.1595381231706,27.0,2749.0,3284.0,46.0,0,2910.0,1504871499145
97,3010.962962962963,99.4028397692129,28.0,2879.0,3414.0,20.0,0,2960.0,1504871499195
24,3068.962962962963,119.49786344951372,29.0,2950.0,3603.0,52.0,0,3040.0,1504871499275
38,3156.740740740741,106.0889188867641,30.0,3049.0,3624.0,38.0,0,3090.0,1504871499325
94,3235.6296296296296,97.52612115361829,26.0,3139.0,3625.0,2.0,0,3311.0,1504871499546
79,3328.259259259259,100.85655107997496,31.0,3209.0,3764.0,14.0,0,3311.0,1504871499546
92,3363.4444444444443,88.37811583205817,32.0,3271.0,3744.0,48.0,0,3340.0,1504871499575
35,3446.814814814815,120.89053421175186,33.0,3360.0,4014.0,56.0,0,3500.0,1504871499735
5,3566.962962962963,107.34730118965419,34.0,3449.0,4013.0,37.0,0,3561.0,1504871499796
78,3668.5925925925926,99.54387056646199,35.0,3549.0,4113.0,68.0,0,3631.0,1504871499866
46,3788.962962962963,97.13163328089075,36.0,3670.0,4183.0,28.0,0,3681.0,1504871499916
89,3866.3333333333335,102.91348398137721,37.0,3760.0,4284.0,50.0,0,3940.0,1504871500175
26,4053.7894736842104,101.18590444136835,39.0,3940.0,4424.0,77.0,0,4000.0,1504871500235
67,154.71428571428572,88.66463989295248,0.0,49.0,527.0,88.0,0,180.0,1504871500436
9,4200.071428571428,133.19773930176908,40.0,4040.0,4634.0,95.0,0,4230.0,1504871500465
31,270.35714285714283,124.94061854843406,1.0,160.0,834.0,32.0,0,210.0,1504871500466
45,372.32142857142856,107.2040955945476,2.0,260.0,854.0,31.0,0,270.0,1504871500525
18,4270.0,112.059932944066,41.0,4170.0,4634.0,99.0,0,4311.0,1504871500546
96,463.42857142857144,106.45603672456551,3.0,360.0,924.0,62.0,0,390.0,1504871500645
80,4487.357142857143,128.46934439382647,43.0,4369.0,4894.0,74.0,0,4520.0,1504871500755
3,4557.214285714285,136.0400038704102,44.0,4449.0,5014.0,97.0,0,4541.0,1504871500776
55,631.5357142857143,90.03986503720654,4.0,531.0,1014.0,12.0,0,580.0,1504871500836
19,4696.0,124.83932530599941,42.0,4580.0,5113.0,3.0,0,4690.0,1504871500925
20,4667.857142857143,130.525781330114,45.0,4549.0,5084.0,81.0,0,4700.0,1504871500935
74,4775.142857142857,106.66895193130216,46.0,4659.0,5114.0,69.0,0,4711.0,1504871500946
77,839.9642857142857,108.63651127329454,5.0,739.0,1324.0,5.0,0,760.0,1504871501016
62,863.6428571428571,91.54710508246337,7.0,751.0,1245.0,72.0,0,789.0,1504871501045
86,961.8571428571429,101.3468987071189,8.0,840.0,1374.0,89.0,0,930.0,1504871501186
40,5053.142857142857,152.72704744218743,48.0,4930.0,5543.0,10.0,0,4960.0,1504871501195
23,5060.214285714285,157.1742338804881,49.0,4940.0,5583.0,96.0,0,4970.0,1504871501205
93,1112.5,115.56831622155664,9.0,999.0,1654.0,21.0,0,1069.0,1504871501325
29,5182.5,120.96619952933725,50.0,5049.0,5554.0,86.0,0,5211.0,1504871501446
4,1169.857142857143,99.71843012263302,10.0,1059.0,1574.0,27.0,0,1250.0,1504871501506
42,5348.0,137.8508510777396,51.0,5250.0,5813.0,9.0,0,5280.0,1504871501515
47,1303.6785714285713,109.60743378446703,11.0,1180.0,1784.0,19.0,0,1280.0,1504871501536
54,5376.571428571428,128.14652009416758,52.0,5270.0,5794.0,35.0,0,5311.0,1504871501546
99,1444.75,94.29763858579463,13.0,1360.0,1864.0,87.0,0,1370.0,1504871501626
17,1340.4642857142858,113.21833588969878,12.0,1249.0,1853.0,82.0,0,1389.0,1504871501645
27,5516.642857142857,145.93961918882616,53.0,5369.0,6013.0,23.0,0,5481.0,1504871501716
81,5557.428571428572,130.64932031189133,54.0,5460.0,5984.0,39.0,0,5530.0,1504871501765
10,1558.0,100.20479030465559,14.0,1440.0,1953.0,60.0,0,1580.0,1504871501836
90,1761.5714285714287,89.77687761947415,6.0,1639.0,2144.0,0.0,0,1639.0,1504871501895
91,5676.785714285715,121.60720054540272,55.0,5570.0,6094.0,45.0,0,5661.0,1504871501896
83,1655.75,100.06841409755627,15.0,1550.0,2094.0,63.0,0,1660.0,1504871501916
11,1750.107142857143,114.07119934675957,16.0,1641.0,2273.0,79.0,0,1719.0,1504871501975
82,5775.928571428572,130.23191636774885,56.0,5640.0,6193.0,90.0,0,5781.0,1504871502016
50,1857.2142857142858,120.24895519084477,17.0,1761.0,2414.0,33.0,0,1810.0,1504871502066
37,5906.642857142857,135.36385207646683,57.0,5790.0,6354.0,30.0,0,5891.0,1504871502126
71,5865.0,139.38794782907166,47.0,5750.0,6343.0,1.0,0,5920.0,1504871502155
13,2019.9642857142858,123.20119495676782,18.0,1900.0,2563.0,13.0,0,1919.0,1504871502175
30,6105.785714285715,149.89195088054433,59.0,5980.0,6603.0,49.0,0,6010.0,1504871502245
6,6003.0,137.67248921158608,58.0,5899.0,6483.0,65.0,0,6041.0,1504871502276
100,2079.6428571428573,99.60752061599217,19.0,1979.0,2494.0,25.0,0,2140.0,1504871502396
70,6153.071428571428,130.0853918919164,60.0,6040.0,6564.0,94.0,0,6180.0,1504871502415
87,2180.035714285714,101.68701354887848,20.0,2060.0,2604.0,26.0,0,2189.0,1504871502445
59,2257.25,115.85015722290336,21.0,2150.0,2814.0,54.0,0,2250.0,1504871502506
75,6283.142857142857,144.46989658890243,61.0,6150.0,6764.0,43.0,0,6281.0,1504871502516
85,2369.0,111.52514130391023,22.0,2270.0,2854.0,36.0,0,2300.0,1504871502555
88,6397.785714285715,118.67372953452104,62.0,6249.0,6793.0,44.0,0,6360.0,1504871502595
32,2463.964285714286,105.88520810726288,23.0,2380.0,2934.0,41.0,0,2380.0,1504871502636
48,6501.714285714285,143.76092682517267,63.0,6350.0,6964.0,80.0,0,6471.0,1504871502706
39,2549.3571428571427,88.5583803752862,24.0,2449.0,2933.0,47.0,0,2519.0,1504871502775
56,6600.0,127.59310326189265,64.0,6440.0,7014.0,84.0,0,6590.0,1504871502825
2,6669.642857142857,149.56585130821483,65.0,6540.0,7184.0,83.0,0,6631.0,1504871502866
22,2671.1071428571427,110.13184932023016,25.0,2539.0,3144.0,53.0,0,2709.0,1504871502965
25,6785.142857142857,114.51940393466523,66.0,6679.0,7153.0,58.0,0,6760.0,1504871502995
65,6890.071428571428,142.09074780662147,67.0,6790.0,7373.0,92.0,0,6850.0,1504871503085
7,2859.25,97.07420762341708,27.0,2749.0,3284.0,46.0,0,2919.0,1504871503175
97,3007.6785714285716,99.0923283650976,28.0,2879.0,3414.0,20.0,0,2919.0,1504871503175
98,6968.642857142857,145.95919544411677,68.0,6839.0,7464.0,93.0,0,6960.0,1504871503195
61,7104.785714285715,136.19847836963555,69.0,6970.0,7554.0,42.0,0,7070.0,1504871503305
38,3154.0,105.14615678052283,30.0,3049.0,3624.0,38.0,0,3080.0,1504871503336
24,3069.6785714285716,117.40347207430469,29.0,2950.0,3603.0,52.0,0,3089.0,1504871503345
41,7167.428571428572,138.2310251952528,70.0,7050.0,7634.0,67.0,0,7200.0,1504871503435
92,3360.464285714286,88.15630685762369,32.0,3271.0,3744.0,48.0,0,3280.0,1504871503536
